"","county","trapstation_id","latitude","longitude","cluster_id"
"424","Los Angeles","33.98004--118.31088",33.980041,-118.310878,82
"425","Los Angeles","33.98083--117.89194",33.980833,-117.891944,86
"426","Los Angeles","33.98125--118.43337",33.981251,-118.433373,89
"427","Los Angeles","33.98133--118.43508",33.981331,-118.435081,89
"428","Los Angeles","33.98139--117.89361",33.981389,-117.893611,86
"429","Los Angeles","33.98144--118.32379",33.981444,-118.323793,82
"430","Los Angeles","33.98167--118.08306",33.981667,-118.083056,92
"431","Los Angeles","33.98167--118.40204",33.981672,-118.402042,80
"432","Los Angeles","33.98222--117.89417",33.982222,-117.894167,86
"433","Los Angeles","33.98361--118.32167",33.983611,-118.321667,82
"434","Los Angeles","33.98417--118.40306",33.984167,-118.403056,80
"435","Los Angeles","33.98444--118.11250",33.984444,-118.1125,93
"436","Los Angeles","33.98472--118.08000",33.984722,-118.08,92
"437","Los Angeles","33.98476--118.46265",33.98476,-118.46265,94
"438","Los Angeles","33.98492--118.45361",33.984924,-118.453612,94
"439","Los Angeles","33.98500--118.06917",33.985,-118.069167,88
"440","Los Angeles","33.98572--117.95649",33.985721,-117.956488,95
"441","Los Angeles","33.98583--117.89361",33.985833,-117.893611,86
"442","Los Angeles","33.98601--118.45320",33.986008,-118.453198,94
"443","Los Angeles","33.98608--118.45531",33.986083,-118.455306,94
"444","Los Angeles","33.98623--118.45549",33.986228,-118.455486,94
"445","Los Angeles","33.98635--118.45448",33.986354,-118.454478,94
"446","Los Angeles","33.98643--118.44914",33.986433,-118.449144,94
"447","Los Angeles","33.98659--118.45536",33.986587,-118.455359,94
"448","Los Angeles","33.98750--117.81528",33.9875,-117.815278,96
"449","Los Angeles","33.98750--118.45826",33.9875,-118.458256,94
"450","Los Angeles","33.98815--118.43063",33.98815,-118.430628,89
"451","Los Angeles","33.98861--118.09083",33.988611,-118.090833,92
"452","Los Angeles","33.98861--118.18778",33.988611,-118.187778,90
"453","Los Angeles","33.98945--118.36103",33.989453,-118.361033,97
"454","Los Angeles","33.99013--118.24732",33.990133,-118.247317,98
"455","Los Angeles","33.99021--118.43395",33.990208,-118.433949,89
"456","Los Angeles","33.99028--117.86611",33.990278,-117.866111,91
"457","Los Angeles","33.99034--118.45763",33.990345,-118.457632,94
"458","Los Angeles","33.99060--118.39922",33.990596,-118.399218,99
"459","Los Angeles","33.99071--118.35736",33.990714,-118.35736,97
"460","Los Angeles","33.99083--118.08722",33.990833,-118.087222,92
"461","Los Angeles","33.99121--118.19912",33.99121,-118.199121,90
"462","Los Angeles","33.99121--118.34658",33.991207,-118.346583,100
"463","Los Angeles","33.99161--118.33701",33.991606,-118.337008,100
"464","Los Angeles","33.99300--118.45245",33.992996,-118.452454,94
"465","Los Angeles","33.99301--118.35772",33.993014,-118.357717,97
"466","Los Angeles","33.99333--118.15083",33.993333,-118.150833,101
"467","Los Angeles","33.99337--118.27014",33.993366,-118.270139,102
"468","Los Angeles","33.99344--118.26506",33.993441,-118.265058,102
"469","Los Angeles","33.99368--118.37270",33.993678,-118.372697,97
"470","Los Angeles","33.99428--118.39808",33.994283,-118.398077,99
"471","Los Angeles","33.99432--118.37135",33.994315,-118.37135,97
"472","Los Angeles","33.99500--118.07528",33.995,-118.075278,92
"473","Los Angeles","33.99531--118.46301",33.99531,-118.463015,94
"474","Los Angeles","33.99665--118.41131",33.996647,-118.411307,99
"475","Los Angeles","33.99688--118.47685",33.996881,-118.476849,103
"476","Los Angeles","33.99693--118.25464",33.996933,-118.254639,98
"477","Los Angeles","33.99693--118.45297",33.996929,-118.452971,94
"478","Los Angeles","33.99711--118.25430",33.997106,-118.254297,98
"479","Los Angeles","33.99768--118.36934",33.997676,-118.369342,97
"480","Los Angeles","33.99774--118.34146",33.997742,-118.341463,100
"481","Los Angeles","33.99778--118.45476",33.997783,-118.454756,94
"482","Los Angeles","33.99833--118.07278",33.998333,-118.072778,92
"483","Los Angeles","33.99915--118.33868",33.999146,-118.338684,100
"484","Los Angeles","33.99965--118.33873",33.999655,-118.338732,100
"485","Los Angeles","33.99991--118.48292",33.999907,-118.482916,103
"486","Los Angeles","34.00056--117.97583",34.000556,-117.975833,104
"487","Los Angeles","34.00071--118.15618",34.000714,-118.156185,101
"488","Los Angeles","34.00078--117.88180",34.000784,-117.881801,105
"489","Los Angeles","34.00083--117.83667",34.000833,-117.836667,96
"490","Los Angeles","34.00146--118.34161",34.001462,-118.341612,100
"491","Los Angeles","34.00167--118.02972",34.001667,-118.029722,106
"492","Los Angeles","34.00179--118.34175",34.001788,-118.341747,100
"493","Los Angeles","34.00194--118.09583",34.001944,-118.095833,107
"494","Los Angeles","34.00222--118.37806",34.002222,-118.378056,97
"495","Los Angeles","34.00304--118.30410",34.003044,-118.304097,108
"496","Los Angeles","34.00417--118.07806",34.004167,-118.078056,92
"497","Los Angeles","34.00434--118.28968",34.004339,-118.289681,108
"498","Los Angeles","34.00472--118.09861",34.004722,-118.098611,107
"499","Los Angeles","34.00500--117.81250",34.005,-117.8125,96
"500","Los Angeles","34.00528--117.81222",34.005278,-117.812222,96
"501","Los Angeles","34.00550--118.23054",34.005504,-118.230543,109
"502","Los Angeles","34.00556--118.07417",34.005556,-118.074167,92
"503","Los Angeles","34.00613--117.91395",34.006129,-117.913952,110
"504","Los Angeles","34.00639--118.45918",34.00639,-118.459182,94
"505","Los Angeles","34.00678--118.27347",34.006784,-118.273468,102
"506","Los Angeles","34.00704--117.88210",34.00704,-117.882102,105
"507","Los Angeles","34.00750--118.09944",34.0075,-118.099444,107
"508","Los Angeles","34.00750--118.25889",34.0075,-118.258889,102
"509","Los Angeles","34.00750--118.27333",34.0075,-118.273333,102
"510","Los Angeles","34.00789--117.92563",34.007895,-117.925633,110
"511","Los Angeles","34.00814--118.48159",34.008138,-118.481595,103
"512","Los Angeles","34.00818--117.92842",34.008178,-117.928424,110
"513","Los Angeles","34.00826--117.88657",34.008259,-117.886571,105
"514","Los Angeles","34.00830--117.89726",34.008303,-117.897255,105
"515","Los Angeles","34.00962--117.89750",34.009622,-117.897499,105
"516","Los Angeles","34.00977--117.90068",34.009772,-117.900676,105
"517","Los Angeles","34.01016--118.37228",34.010163,-118.372281,97
"518","Los Angeles","34.01021--117.93263",34.010209,-117.932628,110
"519","Los Angeles","34.01057--117.86340",34.010571,-117.8634,111
"520","Los Angeles","34.01133--117.86425",34.01133,-117.864247,111
"521","Los Angeles","34.01144--118.32061",34.011437,-118.320613,112
"522","Los Angeles","34.01152--117.89447",34.011518,-117.894473,105
"523","Los Angeles","34.01157--118.32683",34.01157,-118.326826,112
"524","Los Angeles","34.01215--117.91920",34.012149,-117.919202,110
"525","Los Angeles","34.01222--118.21917",34.012222,-118.219167,109
"526","Los Angeles","34.01236--117.93798",34.012356,-117.937983,113
"527","Los Angeles","34.01279--117.94197",34.012791,-117.941971,113
"528","Los Angeles","34.01295--118.40253",34.012952,-118.402527,99
"529","Los Angeles","34.01329--118.17144",34.013285,-118.171444,101
"530","Los Angeles","34.01351--118.17152",34.013507,-118.171517,101
"531","Los Angeles","34.01428--117.86612",34.014281,-117.866124,111
"532","Los Angeles","34.01444--118.11083",34.014444,-118.110833,114
"533","Los Angeles","34.01444--118.14111",34.014444,-118.141111,115
"534","Los Angeles","34.01453--118.06788",34.014532,-118.067876,116
"535","Los Angeles","34.01459--117.92950",34.014594,-117.9295,110
"536","Los Angeles","34.01459--118.11891",34.014589,-118.118908,114
"537","Los Angeles","34.01488--117.86436",34.014875,-117.864363,111
"538","Los Angeles","34.01492--118.32161",34.014917,-118.321612,112
"539","Los Angeles","34.01502--117.94733",34.015024,-117.947325,113
"540","Los Angeles","34.01539--117.93351",34.015393,-117.933507,110
"541","Los Angeles","34.01541--118.81924",34.015411,-118.819242,117
"542","Los Angeles","34.01643--118.81755",34.016431,-118.817553,117
"543","Los Angeles","34.01662--117.99084",34.016615,-117.990843,104
"544","Los Angeles","34.01751--118.32110",34.017508,-118.321104,112
"545","Los Angeles","34.01775--117.93934",34.017751,-117.939339,113
"546","Los Angeles","34.01820--118.32298",34.018203,-118.322978,112
"547","Los Angeles","34.01833--118.20000",34.018333,-118.2,118
"548","Los Angeles","34.01850--117.94119",34.018498,-117.941189,113
"549","Los Angeles","34.01883--117.94396",34.018828,-117.943963,113
"550","Los Angeles","34.01897--117.87432",34.018974,-117.874319,111
"551","Los Angeles","34.01913--117.96546",34.019131,-117.965456,119
"552","Los Angeles","34.01930--117.85131",34.019296,-117.851313,111
"553","Los Angeles","34.01930--118.15195",34.019298,-118.151953,115
"554","Los Angeles","34.01972--118.15250",34.019722,-118.1525,115
"555","Los Angeles","34.01973--117.95030",34.019728,-117.9503,113
"556","Los Angeles","34.01984--118.32380",34.019837,-118.323798,112
"557","Los Angeles","34.01986--117.86978",34.019861,-117.869775,111
"558","Los Angeles","34.02028--118.09583",34.020278,-118.095833,107
"559","Los Angeles","34.02087--117.92691",34.020866,-117.926914,110
"560","Los Angeles","34.02102--117.95808",34.021018665404,-117.958079904157,119
"561","Los Angeles","34.02109--117.86011",34.021093,-117.860107,111
"562","Los Angeles","34.02111--117.85389",34.021111,-117.853889,111
"563","Los Angeles","34.02139--118.12056",34.021389,-118.120556,114
"564","Los Angeles","34.02170--118.28055",34.021703,-118.280547,120
"565","Los Angeles","34.02233--117.74149",34.02233,-117.741488,121
"566","Los Angeles","34.02322--117.87282",34.023219,-117.872818,111
"567","Los Angeles","34.02441--118.32809",34.024407,-118.328089,112
"568","Los Angeles","34.02444--118.19306",34.024444,-118.193056,118
"569","Los Angeles","34.02444--118.26833",34.024444,-118.268333,120
"570","Los Angeles","34.02470--117.90865",34.024696,-117.908655,110
"571","Los Angeles","34.02472--118.15583",34.024722,-118.155833,115
"572","Los Angeles","34.02487--118.26975",34.024866,-118.269747,120
"573","Los Angeles","34.02500--117.85833",34.025,-117.858333,111
"574","Los Angeles","34.02501--118.19517",34.025014,-118.19517,118
"575","Los Angeles","34.02548--117.85403",34.025476,-117.854034,111
"576","Los Angeles","34.02556--118.05889",34.025556,-118.058889,122
"577","Los Angeles","34.02608--117.97585",34.026077,-117.975849,119
"578","Los Angeles","34.02617--117.95158",34.026173,-117.951583,119
"579","Los Angeles","34.02645--117.76242",34.026453,-117.762423,123
"580","Los Angeles","34.02694--118.07167",34.026944,-118.071667,116
"581","Los Angeles","34.02706--118.22110",34.027061,-118.221103,118
"582","Los Angeles","34.02736--117.87889",34.027355,-117.878892,111
"583","Los Angeles","34.02740--117.86123",34.027402,-117.861225,111
"584","Los Angeles","34.02799--117.76553",34.027993,-117.765534,123
"585","Los Angeles","34.02806--118.05861",34.028056,-118.058611,122
"586","Los Angeles","34.02833--118.07278",34.028333,-118.072778,116
"587","Los Angeles","34.02833--118.08222",34.028333,-118.082222,116
"588","Los Angeles","34.02850--118.38280",34.0285,-118.382802,124
"589","Los Angeles","34.02910--117.85462",34.029101,-117.854616,111
"590","Los Angeles","34.02917--118.23889",34.029167,-118.238889,125
"591","Los Angeles","34.02963--118.13812",34.02963,-118.138121,115
"592","Los Angeles","34.02972--118.05639",34.029722,-118.056389,122
"593","Los Angeles","34.03028--118.04167",34.030278,-118.041667,122
"594","Los Angeles","34.03028--118.07083",34.030278,-118.070833,116
"595","Los Angeles","34.03031--117.81899",34.030309,-117.818988,126
"596","Los Angeles","34.03037--118.37923",34.030374,-118.379225,124
"597","Los Angeles","34.03050--118.27548",34.030501,-118.275479,120
"598","Los Angeles","34.03063--117.97044",34.030627,-117.970437,119
"599","Los Angeles","34.03083--118.04944",34.030833,-118.049444,122
"600","Los Angeles","34.03098--118.37647",34.030976,-118.376472,124
"601","Los Angeles","34.03116--117.92068",34.031163,-117.92068,127
"602","Los Angeles","34.03131--117.81702",34.031311,-117.817017,126
"603","Los Angeles","34.03194--117.81750",34.031944,-117.8175,126
"604","Los Angeles","34.03203--118.68316",34.032033,-118.683164,128
"605","Los Angeles","34.03211--118.05575",34.032106,-118.055746,122
"606","Los Angeles","34.03278--118.01948",34.03278,-118.019478,129
"607","Los Angeles","34.03306--118.04278",34.033056,-118.042778,122
"608","Los Angeles","34.03307--117.85871",34.033074,-117.858709,130
"609","Los Angeles","34.03320--117.93295",34.033203,-117.93295,127
"610","Los Angeles","34.03324--117.97311",34.03324,-117.973106,119
"611","Los Angeles","34.03346--117.96187",34.033463,-117.961872,119
"612","Los Angeles","34.03417--118.04500",34.034167,-118.045,122
"613","Los Angeles","34.03447--117.85637",34.03447,-117.85637,130
"614","Los Angeles","34.03451--117.76015",34.034507,-117.760152,123
"615","Los Angeles","34.03460--118.68073",34.0346,-118.680733,128
"616","Los Angeles","34.03474--117.76279",34.034737,-117.762794,123
"617","Los Angeles","34.03478--117.83878",34.034776,-117.838781,130
"618","Los Angeles","34.03478--118.04554",34.034783,-118.045536,122
"619","Los Angeles","34.03487--118.01416",34.034874,-118.014158,129
"620","Los Angeles","34.03528--118.21694",34.035278,-118.216944,118
"621","Los Angeles","34.03556--117.78557",34.035558,-117.785568,131
"622","Los Angeles","34.03628--118.45963",34.03628,-118.459626,132
"623","Los Angeles","34.03656--118.39475",34.036564,-118.394745,124
"624","Los Angeles","34.03661--117.74702",34.036605,-117.747021,121
"625","Los Angeles","34.03679--117.83588",34.036785,-117.835882,130
"626","Los Angeles","34.03715--118.17930",34.03715,-118.179296,133
"627","Los Angeles","34.03750--118.49211",34.037503,-118.492111,134
"628","Los Angeles","34.03774--117.94955",34.037741,-117.949545,135
"629","Los Angeles","34.03797--118.10678",34.037971,-118.106781,136
"630","Los Angeles","34.03810--117.85908",34.038097,-117.859082,130
"631","Los Angeles","34.03833--117.91566",34.038332,-117.915664,127
"632","Los Angeles","34.03868--118.33738",34.038684,-118.337377,137
"633","Los Angeles","34.03884--118.15031",34.038841,-118.150314,138
"634","Los Angeles","34.03885--117.96961",34.038851,-117.96961,139
"635","Los Angeles","34.03888--117.76453",34.038879,-117.764527,123
"636","Los Angeles","34.03889--118.02222",34.038889,-118.022222,129
"637","Los Angeles","34.03911--118.14901",34.039114,-118.149008,138
"638","Los Angeles","34.03935--117.96302",34.039351,-117.963016,139
"639","Los Angeles","34.03996--117.97559",34.039963,-117.975588,139
"640","Los Angeles","34.04036--117.96200",34.040362,-117.962001,139
"641","Los Angeles","34.04040--117.97728",34.040397,-117.977281,139
"642","Los Angeles","34.04056--117.74500",34.040556,-117.745,121
"643","Los Angeles","34.04078--117.96571",34.040778,-117.965713,139
"644","Los Angeles","34.04081--118.12192",34.040814,-118.121917,136
"645","Los Angeles","34.04088--117.86050",34.040876,-117.860496,130
"646","Los Angeles","34.04094--118.22740",34.040942,-118.227402,125
"647","Los Angeles","34.04101--117.92141",34.041014,-117.921408,127
"648","Los Angeles","34.04116--118.15099",34.041158,-118.150988,138
"649","Los Angeles","34.04194--118.08225",34.041939,-118.082252,140
"650","Los Angeles","34.04194--118.30028",34.041944,-118.300278,141
"651","Los Angeles","34.04208--118.11607",34.042076,-118.116073,136
"652","Los Angeles","34.04225--117.95338",34.042253,-117.953377,135
"653","Los Angeles","34.04234--117.74169",34.042345,-117.74169,121
"654","Los Angeles","34.04249--118.36649",34.042491,-118.366493,142
"655","Los Angeles","34.04255--117.93953",34.042547,-117.939525,135
"656","Los Angeles","34.04257--118.08271",34.042573,-118.082714,140
"657","Los Angeles","34.04291--117.93060",34.04291,-117.930602,127
"658","Los Angeles","34.04336--117.90097",34.043362,-117.900966,143
"659","Los Angeles","34.04371--117.99631",34.043714,-117.996314,144
"660","Los Angeles","34.04402--117.97613",34.044025,-117.976129,139
"661","Los Angeles","34.04417--118.18528",34.044167,-118.185278,133
"662","Los Angeles","34.04423--117.93787",34.044227,-117.937874,135
"663","Los Angeles","34.04436--117.85498",34.044363,-117.854976,130
"664","Los Angeles","34.04440--117.96874",34.0444,-117.968737,139
"665","Los Angeles","34.04444--117.98033",34.044437,-117.980332,139
"666","Los Angeles","34.04444--117.98806",34.044444,-117.988056,144
"667","Los Angeles","34.04451--117.92832",34.044514,-117.928322,127
"668","Los Angeles","34.04472--117.92682",34.04472,-117.926824,127
"669","Los Angeles","34.04489--117.92666",34.044886,-117.926658,127
"670","Los Angeles","34.04526--118.12818",34.045259,-118.128181,138
"671","Los Angeles","34.04535--117.85102",34.045351,-117.851023,130
"672","Los Angeles","34.04535--118.28149",34.045352,-118.281486,141
"673","Los Angeles","34.04537--117.76888",34.045367,-117.768884,123
"674","Los Angeles","34.04549--118.28117",34.045491,-118.281165,141
